TimeReceived,DownloadSource,TopLevelDomain,DownloadSpeed,PingTimeToServer,FileSizeBytes,HowManyTimesFileSeen,ExecutableCodeMaybePresentInHeaders,CallsToLowLevelSystemLibraries,EvidenceOfCodeObfuscation,ThreadsStarted,MeanWordLengthOfExtractedStrings,SimilarityScore,CharactersInUrl,ActuallyMalicious,InitialStatisticalAnalysis
2022-01-19 04:17:00.343792,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,126,4298746.0,619,YES,363.0,YES,2,5.58,0.087286175,66,YES,Correctly Identified as Malware
2022-01-19 04:27:50.473356,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,438,13499237.0,556,NO,1506.0,NO,2,5.25,-0.94127035,85,NO,Incorrecty Identified as Malware
2022-01-19 04:36:13.916422,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,315,3057677.0,708,YES,249.0,YES,2,5.3,-0.678524525,72,YES,Incorrectly Identified as Clean
2022-01-19 04:47:48.725144,Well Known Software Download Websites,.net,100KB/s to 1MB/s,168,6191236.0,499,YES,554.0,NO,1,4.78,-0.981613373,86,YES,Correctly Identified as Malware
2022-01-19 04:58:41.127428,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,73,11237656.0,607,YES,,NO,2,4.99,-1.539896246,73,NO,Correctly Identified as Clean
2022-01-19 05:08:07.369873,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,411,4842592.0,612,YES,416.0,YES,3,4.35,1.967535876,91,NO,Correctly Identified as Clean
2022-01-19 05:16:02.531817,Well Known Software Download Websites,.com,100KB/s to 1MB/s,100,3541935.0,547,NO,293.0,NO,2,5.44,-0.382769102,80,NO,Correctly Identified as Clean
2022-01-19 05:25:49.092894,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,86,3119989.0,475,NO,254.0,NO,3,5.51,-3.47964086,81,NO,Correctly Identified as Clean
2022-01-19 05:36:01.895832,Well Known Software Download Websites,.gov,Greater than 10MB/s,336,29636055.0,773,NO,5370.0,YES,1,4.18,1.036415288,60,NO,Correctly Identified as Clean
2022-01-19 05:46:33.101729,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,399,10979120.0,465,YES,,YES,2,4.96,0.287287624,76,YES,Incorrectly Identified as Clean
2022-01-19 05:56:02.886955,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,320,5137020.0,579,YES,,YES,3,5.04,-1.017465502,68,YES,Incorrectly Identified as Clean
2022-01-19 06:06:09.662379,Well Known Software Download Websites,.com,1MB/s to 10MB/s,280,13321825.0,625,NO,1478.0,NO,3,5.62,-0.421683978,107,NO,Correctly Identified as Clean
2022-01-19 06:14:33.643932,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,394,5640464.0,522,NO,497.0,NO,1,4.83,0.775752647,75,NO,Correctly Identified as Clean
2022-01-19 06:23:04.706481,Linked Directly to Google Search Result,.edu,1MB/s to 10MB/s,333,900556.0,649,NO,68.0,YES,3,4.41,1.860570425,65,YES,Correctly Identified as Malware
2022-01-19 06:32:42.518402,Well Known Software Download Websites,.net,100KB/s to 1MB/s,506,9283647.0,597,NO,912.0,YES,1,4.9,-1.445609649,67,YES,Correctly Identified as Malware
2022-01-19 06:43:25.708219,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,299,3303057.0,465,NO,271.0,YES,3,4.59,-0.479365834,38,YES,Incorrectly Identified as Clean
2022-01-19 06:52:44.952092,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,392,71417.0,505,YES,5.0,NO,1,4.76,-0.868306502,66,YES,Correctly Identified as Malware
2022-01-19 07:02:23.804416,Well Known Software Download Websites,.com,100KB/s to 1MB/s,304,7828400.0,634,YES,,NO,3,5.12,3.040152199,82,NO,Correctly Identified as Clean
2022-01-19 07:11:16.700328,Well Known Software Download Websites,.net,100KB/s to 1MB/s,67,35121.0,543,YES,2.0,YES,2,5.4,-0.062047726,78,YES,Incorrectly Identified as Clean
2022-01-19 07:20:27.806169,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,255,5086250.0,680,NO,440.0,YES,2,4.69,-0.228183291,85,YES,Correctly Identified as Malware
2022-01-19 07:29:40.573304,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,50,4192043.0,639,NO,353.0,YES,1,5.33,-1.077763188,27,YES,Incorrectly Identified as Clean
2022-01-19 07:39:49.554618,University Web Pages,.com,1MB/s to 10MB/s,281,6150783.0,484,YES,550.0,YES,2,4.34,1.087345766,74,YES,Incorrectly Identified as Clean
2022-01-19 07:49:05.637838,Wordpress Powered Web Site,.com,1MB/s to 10MB/s,429,5252939.0,475,YES,457.0,YES,1,4.39,2.641060254,56,YES,Incorrectly Identified as Clean
2022-01-19 07:58:10.099928,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,394,5029879.0,589,YES,435.0,NO,2,5.51,1.124787406,80,NO,Correctly Identified as Clean
2022-01-19 08:07:24.827204,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,372,15425067.0,734,YES,,NO,1,5.22,-0.13275039,84,YES,Incorrectly Identified as Clean
2022-01-19 08:17:21.951479,Linked Directly to Google Search Result,.com,Greater than 10MB/s,525,11044392.0,608,YES,1144.0,YES,1,4.1,0.945506356,58,NO,Correctly Identified as Clean
2022-01-19 08:26:07.530968,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,430,2613297.0,582,NO,210.0,YES,2,4.75,-0.319449378,64,NO,Correctly Identified as Clean
2022-01-19 08:36:22.801273,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,44,9767097.0,505,NO,,YES,3,5.77,-1.815547135,75,NO,Correctly Identified as Clean
2022-01-19 08:45:13.098282,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,197,4341499.0,579,YES,367.0,YES,2,5.45,0.931042056,86,YES,Correctly Identified as Malware
2022-01-19 08:54:41.854727,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,240,865247.0,522,NO,66.0,NO,2,4.69,1.260441797,69,YES,Correctly Identified as Malware
2022-01-19 09:03:43.397866,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,322,12318531.0,570,YES,1326.0,YES,2,4.91,0.455711017,87,NO,Correctly Identified as Clean
2022-01-19 09:14:27.285062,Well Known Software Download Websites,.net.au,1MB/s to 10MB/s,42,13599565.0,670,NO,1522.0,YES,2,4.55,-0.405246054,45,NO,Correctly Identified as Clean
2022-01-19 09:24:18.058812,Well Known Software Download Websites,.net,100KB/s to 1MB/s,561,5197023.0,545,NO,451.0,YES,2,5.43,2.220799264,71,YES,Incorrectly Identified as Clean
2022-01-19 09:33:37.844702,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,123,1147748.0,488,NO,88.0,YES,1,5.17,-0.176049332,68,YES,Correctly Identified as Malware
2022-01-19 09:45:05.344521,Wordpress Powered Web Site,.com,1MB/s to 10MB/s,644,6503155.0,625,YES,588.0,YES,1,5.21,-1.004981676,62,NO,Correctly Identified as Clean
2022-01-19 09:55:00.545481,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,129,10248766.0,641,YES,1037.0,YES,1,5.17,1.213143238,52,NO,Correctly Identified as Clean
2022-01-19 10:04:49.583335,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,326,13510268.0,645,NO,1508.0,YES,1,4.81,0.384852321,69,NO,Correctly Identified as Clean
2022-01-19 10:15:30.360330,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,92,19066024.0,357,NO,2515.0,YES,1,5.15,0.431351653,63,YES,Incorrectly Identified as Clean
2022-01-19 10:25:26.852538,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,258,17524736.0,407,NO,2207.0,YES,2,4.75,1.176876426,30,NO,Correctly Identified as Clean
2022-01-19 10:35:22.579302,Wordpress Powered Web Site,.gov,100KB/s to 1MB/s,378,3964131.0,544,YES,332.0,NO,1,4.71,0.603169766,83,NO,Incorrecty Identified as Malware
2022-01-19 10:44:07.018007,Well Known Software Download Websites,.net,100KB/s to 1MB/s,44,9982089.0,728,NO,1002.0,NO,1,5.48,0.330688527,60,YES,Correctly Identified as Malware
2022-01-19 10:54:33.097920,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,78,1364865.0,521,YES,,YES,1,5.37,-0.166055237,78,YES,Correctly Identified as Malware
2022-01-19 11:05:21.155738,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,34,12502391.0,420,YES,1354.0,YES,2,4.9,-1.456667102,61,YES,Incorrectly Identified as Clean
2022-01-19 11:16:15.772633,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,403,11313433.0,524,NO,1182.0,NO,2,5.93,2.21515372,82,NO,Correctly Identified as Clean
2022-01-19 11:26:23.076743,Well Known Software Download Websites,.com,100KB/s to 1MB/s,203,7593934.0,574,YES,709.0,YES,2,4.55,-1.074751944,78,NO,Correctly Identified as Clean
2022-01-19 11:35:11.160766,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,146,10874843.0,709,NO,1121.0,NO,2,5.26,0.688372357,83,NO,Incorrecty Identified as Malware
2022-01-19 11:46:38.846513,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,280,1405676.0,592,YES,,YES,1,4.7,0.761505192,99,NO,Correctly Identified as Clean
2022-01-19 11:55:45.582575,Well Known Software Download Websites,.net,100KB/s to 1MB/s,350,18755876.0,719,NO,2451.0,YES,2,4.99,1.415209127,65,YES,Correctly Identified as Malware
2022-01-19 12:05:02.314281,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,406,3822162.0,690,NO,318.0,NO,2,5.4,0.075575877,76,NO,Correctly Identified as Clean
2022-01-19 12:13:31.771161,Well Known Software Download Websites,.net,100KB/s to 1MB/s,725,18001838.0,561,YES,2299.0,YES,1,5.19,0.052772802,55,NO,Correctly Identified as Clean
2022-01-19 12:22:57.211801,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,458,3963825.0,627,YES,332.0,NO,2,5.51,-0.278337017,45,NO,Correctly Identified as Clean
2022-01-19 12:33:19.121861,Well Known Software Download Websites,.net,100KB/s to 1MB/s,190,116757.0,607,NO,8.0,YES,1,5.14,1.043949157,49,NO,Correctly Identified as Clean
2022-01-19 12:40:58.541711,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,141,3500535.0,582,NO,,YES,2,4.59,-0.207996752,71,YES,Incorrectly Identified as Clean
2022-01-19 12:50:26.129585,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,113,959191.0,587,NO,73.0,YES,1,4.59,0.75238242,59,NO,Correctly Identified as Clean
2022-01-19 13:03:35.121746,Well Known Software Download Websites,.com,1MB/s to 10MB/s,133,5305001.0,412,YES,462.0,NO,2,4.58,-2.286731865,80,YES,Correctly Identified as Malware
2022-01-19 13:13:56.362046,Linked Directly to Google Search Result,.edu,1MB/s to 10MB/s,70,8004755.0,556,NO,757.0,NO,1,5.11,-0.377761398,73,NO,Correctly Identified as Clean
2022-01-19 13:25:19.281372,Well Known Software Download Websites,.net,100KB/s to 1MB/s,365,936225.0,568,YES,71.0,YES,2,4.48,-0.044395607,55,NO,Correctly Identified as Clean
2022-01-19 13:37:15.937436,Well Known Software Download Websites,.net,100KB/s to 1MB/s,96,1865705.0,499,YES,146.0,NO,1,4.52,1.741029816,58,NO,Correctly Identified as Clean
2022-01-19 13:46:58.237658,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,420,15349402.0,486,NO,,YES,2,5.49,1.362847095,42,YES,Incorrectly Identified as Clean
2022-01-19 13:56:11.588919,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,157,35526442.0,743,YES,7684.0,YES,1,4.1,0.517544223,86,NO,Correctly Identified as Clean
2022-01-19 14:05:01.025096,Well Known Software Download Websites,.net,1MB/s to 10MB/s,240,12530665.0,647,YES,1358.0,NO,2,5.23,-1.598777156,86,NO,Correctly Identified as Clean
2022-01-19 14:14:46.737687,Well Known Software Download Websites,.com,100KB/s to 1MB/s,107,12640669.0,675,NO,1374.0,YES,1,4.73,0.235956769,72,NO,Correctly Identified as Clean
2022-01-19 14:24:13.833560,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,160,4860946.0,710,NO,418.0,YES,2,3.91,-0.452833199,75,NO,Correctly Identified as Clean
2022-01-19 14:33:42.499595,Well Known Software Download Websites,.edu,1MB/s to 10MB/s,166,8614870.0,623,NO,830.0,NO,1,4.28,2.102835742,87,YES,Correctly Identified as Malware
2022-01-19 14:45:03.643938,Well Known Software Download Websites,.net,1MB/s to 10MB/s,469,326967.0,389,NO,,YES,1,4.66,0.997073324,60,YES,Incorrectly Identified as Clean
2022-01-19 14:54:08.550777,Well Known Software Download Websites,.com,1MB/s to 10MB/s,790,14087398.0,65535,YES,1600.0,NO,2,4.25,0.774379799,90,YES,Incorrectly Identified as Clean
2022-01-19 15:04:26.185886,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,163,14775798.0,65535,YES,1713.0,YES,1,4.08,-0.576323991,87,NO,Correctly Identified as Clean
2022-01-19 15:15:24.143188,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,326,20393930.0,849,NO,2799.0,YES,1,3.52,0.97252897,41,NO,Correctly Identified as Clean
2022-01-19 15:24:11.118609,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,88,8871709.0,472,NO,861.0,YES,2,5.4,0.505577155,71,NO,Correctly Identified as Clean
2022-01-19 15:33:13.210983,Well Known Software Download Websites,.net,100KB/s to 1MB/s,132,4367203.0,644,NO,370.0,NO,3,5.48,0.332475202,72,YES,Correctly Identified as Malware
2022-01-19 15:43:24.805988,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,70,7310182.0,498,NO,,NO,2,4.33,0.014064841,57,YES,Correctly Identified as Malware
2022-01-19 15:53:43.179722,Well Known Software Download Websites,.net,100KB/s to 1MB/s,595,9596468.0,663,NO,952.0,NO,1,5.37,-0.660526456,52,YES,Correctly Identified as Malware
2022-01-19 16:00:47.241102,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,396,2184996.0,640,NO,173.0,YES,2,4.42,-0.046127135,71,NO,Correctly Identified as Clean
2022-01-19 16:10:12.498909,Well Known Software Download Websites,.com,100KB/s to 1MB/s,422,18911999.0,469,YES,2483.0,NO,3,5.21,-0.794459602,30,NO,Correctly Identified as Clean
2022-01-19 16:19:15.290040,Linked Directly to Google Search Result,.org,100KB/s to 1MB/s,257,3398906.0,655,YES,280.0,YES,3,5.4,-1.593177173,62,YES,Correctly Identified as Malware
2022-01-19 16:29:33.661424,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,332,18318944.0,655,YES,2362.0,YES,2,4.36,0.248851167,77,NO,Correctly Identified as Clean
2022-01-19 16:36:54.959070,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,271,11482656.0,394,YES,1206.0,YES,2,4.69,0.876754923,56,YES,Correctly Identified as Malware
2022-01-19 16:47:42.652946,Git Repository,.com,1MB/s to 10MB/s,624,1813279.0,438,YES,142.0,YES,4,4.65,-0.795743814,88,YES,Correctly Identified as Malware
2022-01-19 16:58:32.493522,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,69,6777227.0,686,NO,618.0,NO,2,5.44,0.457890146,66,YES,Correctly Identified as Malware
2022-01-19 17:08:37.677794,Wordpress Powered Web Site,.gov,1MB/s to 10MB/s,108,2938090.0,553,NO,238.0,YES,1,4.53,0.395518113,38,YES,Correctly Identified as Malware
2022-01-19 17:19:03.296780,Well Known Software Download Websites,.com,100KB/s to 1MB/s,378,401582.0,626,YES,,YES,1,5.15,0.984187669,60,YES,Incorrectly Identified as Clean
2022-01-19 17:28:36.505537,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,268,1477619.0,636,NO,114.0,YES,1,5.63,-0.527294931,49,YES,Correctly Identified as Malware
2022-01-19 17:38:54.286473,Well Known Software Download Websites,.net,1MB/s to 10MB/s,191,15423977.0,374,YES,1823.0,NO,2,4.15,-0.579350994,85,YES,Incorrectly Identified as Clean
2022-01-19 17:47:11.383306,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,341,6819276.0,718,NO,622.0,YES,2,4.13,0.279238585,101,NO,Correctly Identified as Clean
2022-01-19 17:57:58.025110,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,195,6134743.0,626,NO,,YES,3,4.33,1.394227031,69,NO,Incorrecty Identified as Malware
2022-01-19 18:07:14.871488,Well Known Software Download Websites,.net,1MB/s to 10MB/s,392,12476142.0,761,YES,1350.0,NO,2,4.26,-0.753530074,72,YES,Correctly Identified as Malware
2022-01-19 18:15:29.615620,University Web Pages,.net,100KB/s to 1MB/s,413,6559498.0,662,NO,594.0,YES,2,4.59,0.381971809,93,NO,Correctly Identified as Clean
2022-01-19 18:25:25.420188,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,232,8753053.0,559,NO,847.0,NO,1,5.1,-1.052056521,62,NO,Correctly Identified as Clean
2022-01-19 18:35:40.896796,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,76,16205934.0,536,NO,1961.0,NO,3,4.99,0.163408282,70,NO,Incorrecty Identified as Malware
2022-01-19 18:46:06.881397,Well Known Software Download Websites,.net,100KB/s to 1MB/s,180,12980283.0,503,NO,1426.0,YES,3,4.92,-1.196377968,69,YES,Correctly Identified as Malware
2022-01-19 18:57:11.039832,Well Known Software Download Websites,.net,100KB/s to 1MB/s,333,12920581.0,676,NO,1417.0,YES,3,4.27,0.800670049,63,NO,Correctly Identified as Clean
2022-01-19 19:07:14.182507,University Web Pages,.com,100KB/s to 1MB/s,34,17317186.0,380,NO,2167.0,YES,2,5.01,0.47391766,64,YES,Correctly Identified as Malware
2022-01-19 19:16:13.265408,Well Known Software Download Websites,.com,100KB/s to 1MB/s,231,11704348.0,586,YES,,NO,1,5.37,-0.365445507,69,NO,Incorrecty Identified as Malware
2022-01-19 19:27:39.072995,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,187,28558397.0,318,NO,5010.0,NO,2,3.92,-0.395174066,102,YES,Correctly Identified as Malware
2022-01-19 19:37:07.609054,Git Repository,.net,100KB/s to 1MB/s,292,537953.0,662,NO,40.0,NO,2,5.4,1.975716282,53,NO,Correctly Identified as Clean
2022-01-19 19:47:08.531886,Git Repository,.net,100KB/s to 1MB/s,272,6029878.0,715,NO,537.0,NO,2,5.59,0.519321913,37,YES,Incorrectly Identified as Clean
2022-01-19 19:57:36.920930,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,135,420842.0,570,NO,,YES,3,5.28,-0.244380145,71,YES,Correctly Identified as Malware
2022-01-19 20:08:29.587517,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,250,24226767.0,549,NO,3731.0,NO,1,5.32,0.856902299,77,NO,Correctly Identified as Clean
2022-01-19 20:18:44.773410,Well Known Software Download Websites,.net,1MB/s to 10MB/s,260,6953273.0,491,NO,637.0,YES,1,4.69,-0.049126941,66,YES,Correctly Identified as Malware
2022-01-19 20:28:22.715362,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,199,16495698.0,682,YES,2014.0,NO,1,5.01,0.436282076,92,YES,Correctly Identified as Malware
2022-01-19 20:38:28.962735,Wordpress Powered Web Site,.gov,100KB/s to 1MB/s,586,20224761.0,573,NO,2762.0,YES,2,5.07,-0.321433496,47,NO,Correctly Identified as Clean
2022-01-19 20:48:59.225753,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,405,7792601.0,585,NO,,YES,1,4.91,0.032298127,77,NO,Incorrecty Identified as Malware
2022-01-19 20:57:13.032510,Linked Directly to Google Search Result,.gov,1MB/s to 10MB/s,423,26044414.0,343,YES,4237.0,NO,3,5.77,0.054498472,85,NO,Incorrecty Identified as Malware
2022-01-19 21:07:26.748777,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,289,19653285.0,700,NO,2638.0,NO,1,4.93,-0.262449662,64,NO,Correctly Identified as Clean
2022-01-19 21:16:36.715101,Git Repository,.com,100KB/s to 1MB/s,470,15827450.0,747,NO,1894.0,YES,1,4.32,0.47487898,68,NO,Correctly Identified as Clean
2022-01-19 21:26:10.345747,Well Known Software Download Websites,.com,1MB/s to 10MB/s,56,8900013.0,485,YES,865.0,YES,2,4.67,-0.11973868,49,YES,Correctly Identified as Malware
2022-01-19 21:37:38.621035,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,137,8125964.0,504,NO,771.0,NO,1,4.38,1.174016453,64,YES,Correctly Identified as Malware
2022-01-19 21:47:21.621970,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,168,6575688.0,590,NO,596.0,NO,2,5.38,-0.797505811,75,NO,Correctly Identified as Clean
2022-01-19 21:56:42.618820,Well Known Software Download Websites,.com,100KB/s to 1MB/s,106,17670896.0,693,YES,2235.0,YES,4,5.21,-1.067490974,62,YES,Correctly Identified as Malware
2022-01-19 22:06:15.359460,Git Repository,.net,1MB/s to 10MB/s,149,2158992.0,687,YES,171.0,NO,2,4.89,-1.442552527,82,NO,Correctly Identified as Clean
2022-01-19 22:15:08.779917,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,182,13985200.0,539,NO,1583.0,YES,1,5.18,-1.092999675,50,YES,Correctly Identified as Malware
2022-01-19 22:22:57.048009,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,249,5972811.0,530,NO,531.0,YES,2,5.25,-1.777223185,65,NO,Correctly Identified as Clean
2022-01-19 22:32:50.596292,Well Known Software Download Websites,.net,1MB/s to 10MB/s,152,1291835.0,388,YES,99.0,YES,1,4.59,0.650232909,54,YES,Correctly Identified as Malware
2022-01-19 22:41:18.149546,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,393,853266.0,670,NO,65.0,YES,1,4.77,0.694178815,67,NO,Correctly Identified as Clean
2022-01-19 22:51:40.763982,Linked Directly to Google Search Result,.edu,1MB/s to 10MB/s,208,20399502.0,694,NO,2801.0,NO,1,4.84,-0.071422693,80,NO,Incorrecty Identified as Malware
2022-01-19 23:01:38.255416,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,102,3153460.0,613,YES,257.0,NO,2,5.18,2.489088217,49,NO,Correctly Identified as Clean
2022-01-19 23:11:33.313182,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,303,3075122.0,448,YES,250.0,YES,3,5.54,1.193082138,97,NO,Correctly Identified as Clean
2022-01-19 23:20:26.228973,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,572,6932324.0,450,NO,635.0,YES,2,5.35,-1.440344442,39,YES,Correctly Identified as Malware
2022-01-19 23:30:00.936565,Linked Directly to Google Search Result,.gov,1MB/s to 10MB/s,57,3882833.0,660,NO,324.0,YES,2,4.1,0.788092716,88,NO,Incorrecty Identified as Malware
2022-01-19 23:39:57.436257,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,262,5821650.0,474,NO,,YES,2,5.76,1.922458027,79,YES,Incorrectly Identified as Clean
2022-01-19 23:49:23.398252,Well Known Software Download Websites,.net,1MB/s to 10MB/s,126,891331.0,723,YES,68.0,YES,1,4.42,-0.883983079,56,NO,Correctly Identified as Clean
2022-01-19 23:59:59.999999,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,456,5933253.0,508,YES,527.0,YES,1,5.29,1.614381015,54,YES,Incorrectly Identified as Clean
2022-01-20 00:11:33.826229,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,168,5507634.0,584,YES,483.0,NO,3,5.52,-0.015697951,53,NO,Incorrecty Identified as Malware
2022-01-20 00:22:01.237745,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,822,11616641.0,683,NO,1225.0,NO,2,5.19,-1.249871182,68,YES,Correctly Identified as Malware
2022-01-20 00:31:44.928066,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,77,26248867.0,465,YES,4296.0,YES,1,5.39,-1.323062122,50,YES,Incorrectly Identified as Clean
2022-01-20 00:42:20.745999,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,135,2404108.0,495,NO,192.0,YES,3,4.77,-1.220828778,99,YES,Incorrectly Identified as Clean
2022-01-20 00:50:55.513270,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,170,234248.0,675,NO,17.0,NO,3,6.21,1.302638468,58,YES,Correctly Identified as Malware
2022-01-20 01:01:08.519171,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,251,4034308.0,441,YES,338.0,YES,2,4.49,2.511562788,82,YES,Correctly Identified as Malware
2022-01-20 01:12:37.882644,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,245,7285446.0,627,NO,674.0,YES,2,5.32,-1.605441324,163,YES,Correctly Identified as Malware
2022-01-20 01:23:32.898961,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,503,5772589.0,403,NO,510.0,YES,2,4.41,-0.43101986,57,YES,Correctly Identified as Malware
2022-01-20 01:34:11.494957,Well Known Software Download Websites,.com,100KB/s to 1MB/s,611,31170562.0,835,NO,5915.0,YES,2,3.86,-0.016068053,51,NO,Correctly Identified as Clean
2022-01-20 01:43:42.917728,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,270,634864.0,600,NO,48.0,NO,1,5.15,-1.001121677,72,NO,Correctly Identified as Clean
2022-01-20 01:55:09.575261,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,592,9331784.0,608,YES,918.0,NO,2,5.01,-0.672046427,92,YES,Correctly Identified as Malware
2022-01-20 02:05:04.991730,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,188,13232946.0,790,NO,1465.0,NO,2,5.58,0.270467339,70,YES,Incorrectly Identified as Clean
2022-01-20 02:16:51.375731,Well Known Software Download Websites,.edu,1MB/s to 10MB/s,305,7185345.0,618,NO,663.0,YES,2,4.61,-0.332513064,53,YES,Correctly Identified as Malware
2022-01-20 02:25:36.084605,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,359,7394762.0,626,NO,686.0,NO,2,5.15,0.489924758,56,NO,Correctly Identified as Clean
2022-01-20 02:37:17.375314,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,423,5237735.0,65535,YES,456.0,YES,2,4.73,0.281481675,80,YES,Incorrectly Identified as Clean
2022-01-20 02:48:11.863335,Well Known Software Download Websites,.com,1MB/s to 10MB/s,133,2006880.0,479,NO,158.0,YES,2,4.27,-0.483111003,70,YES,Correctly Identified as Malware
2022-01-20 02:59:22.266471,Well Known Software Download Websites,.net,1MB/s to 10MB/s,85,8043063.0,486,NO,761.0,YES,2,4.34,0.48170116,66,YES,Correctly Identified as Malware
2022-01-20 03:07:26.351942,Wordpress Powered Web Site,.gov,100KB/s to 1MB/s,206,12789454.0,566,NO,1397.0,NO,3,5.02,0.126879586,93,NO,Correctly Identified as Clean
2022-01-20 03:17:52.358382,Well Known Software Download Websites,.com,1MB/s to 10MB/s,159,1832002.0,602,NO,143.0,YES,2,4.92,-0.788521519,54,NO,Correctly Identified as Clean
2022-01-20 03:28:35.035533,Well Known Software Download Websites,.net,100KB/s to 1MB/s,825,6377392.0,523,YES,574.0,NO,2,5.01,-1.943951782,69,NO,Correctly Identified as Clean
2022-01-20 03:38:28.018117,Well Known Software Download Websites,.com,100KB/s to 1MB/s,105,711990.0,583,NO,54.0,YES,2,4.38,1.447164007,108,NO,Correctly Identified as Clean
2022-01-20 03:48:48.128465,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,64,13991465.0,700,NO,1584.0,YES,1,4.88,0.367633832,66,YES,Incorrectly Identified as Clean
2022-01-20 03:57:44.194711,Wordpress Powered Web Site,.gov,100KB/s to 1MB/s,396,5324329.0,636,YES,464.0,YES,2,5.19,0.318194974,54,YES,Correctly Identified as Malware
